Dataset,Datatype,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
AlkAtom19,Thermochemistry,0.125377595290035,9.77225691405734,3.178382055324442,1.279514843890561,1.905185645657159,2.575157090819379,5.40092400456612,4.884951642663583,9.83272452908855,0.9437393829902283,3.91997724181093,5.231469308925809,9.342568804129145,0.6117153470893967,1.140233331816324,2.123944045944939
AlkIsod14,Thermochemistry,0.7494481178960889,7.327210321416919,4.396419667859618,5.39507757922565,0.6329804018857982,1.567898581941722,1.963077727455092,2.213387949285188,1.384074720802221,5.544149926519082,5.336951794166503,6.138073093384831,2.889468356162915,1.203896621765234,2.090760894301645,1.506811649614809
BDE99MR,Thermochemistry,0.9439474877364884,1.101421069017211,1.772858162814498,1.733552502843446,1.038755076732015,2.322267969908292,1.906524442568032,1.973096831183668,1.14639138028323,1.00527354988895,1.131317881451817,2.226644309481425,3.013106210272485,1.117112129875907,1.227526650159835,2.876617485646694
BDE99nonMR,Thermochemistry,0.5862663212026268,1.650189257850102,1.161493837533251,1.371776554885235,0.904486218174694,1.239066727682913,0.9453428050062997,1.150357277132953,1.227534646873346,1.879753319962816,1.220186183573752,1.493284876873405,3.361299083582926,0.7903699820687775,1.163248047205828,1.211956969476731
BH76RC,Thermochemistry,0.7529158953201747,2.017598062767914,1.425072194687165,1.569986409757256,0.9965718532546103,1.174404766674558,0.910564847579915,1.091586629150302,1.396215365546496,2.066866927491276,1.099370412427342,1.893888081708483,2.667646437623734,0.8465567540569148,1.483052878928977,0.8193268171587013
BSR36,Thermochemistry,0.7561936961097493,17.94287529244772,8.3342042275538,13.49123783344782,0.3019542015655772,2.887199508815587,5.018795899670179,3.99721236628007,0.8527941526723894,12.76313227718932,10.28537829998156,14.72355305142264,6.238680917721436,0.8080424663180235,3.417011704242909,2.121525046982747
CR20,Thermochemistry,0.5371392678172546,12.14100922610939,6.831212912220529,5.155334699068738,0.6791808402789823,0.916596222790508,1.988307400825552,2.711797807188476,1.633912207980267,1.445746623573103,6.330706640597994,1.79762647796165,1.15594644813098,0.5012328313284663,3.204587413446156,3.217051874081823
DARC,Thermochemistry,1.120226913751852,11.3267352025479,1.401657608585235,5.42937962634093,1.059293798680877,0.997246766341173,1.726741139920892,1.244619074266781,1.252469639389854,2.278616295404906,4.483650337003108,2.139294119056769,1.604781400104191,0.5170714747885091,3.147243479743121,0.3583953283701845
DC13,Thermochemistry,0.3859649562607724,2.781173655362351,1.582225445026213,1.878344053778799,0.7594582663601496,1.475934057687281,1.308038957289111,1.315154791429777,0.9115967250534112,1.577661450108042,1.483253688689497,1.29989545440243,1.407304429290394,0.9475281665210074,1.138545527134944,1.789924528343785
DIPCS9,Thermochemistry,0.7630027832991618,1.456521071234218,1.616147403077114,1.416706393471531,1.720893760456693,1.331928839919593,0.9755620577748664,1.054854002386845,1.351639695063172,0.9707819175869612,0.883561099909199,1.568418361395134,1.356000181081597,1.509575888253582,1.274478375181218,1.572306412759746
EA49,Thermochemistry,1.1226448186785492,1.0903308657173714,1.3346117116154104,1.0732221972317617,0.8988502869458425,1.3430518897055965,1.0691743860080307,1.884832101766418,0.9862280657982593,1.5661913687116582,0.96688179077621,1.1779899992589662,2.3402286481605175,1.1393844698122153,1.413882662918426,1.784070898327408
FH51,Thermochemistry,0.5048707594594903,3.384030606102704,1.416540874596366,1.848305187470805,0.9250035175105419,1.511716922125028,1.00197969759087,1.037922986853921,1.389242352190191,2.136566710199922,1.751496642416896,1.668955266386138,2.165093823661847,0.8343656078739708,1.952458933407712,1.186422571352882
G21EA,Thermochemistry,1.1527975845645,1.896268964457551,1.239980092637215,1.626025995580612,0.9513921936929517,1.266815954988794,1.31716902559842,1.399084886885221,1.048030856819654,1.917772988179975,0.9388276896973888,1.390098329604954,3.374965490690561,1.000575796960925,1.359125255529529,1.78811123861041
G21IP,Thermochemistry,0.6327171249575865,1.363943739307759,1.187624259101477,1.404825436597292,1.068169674422254,1.192246157535113,0.9431557795159885,1.121995320991327,0.9097531891723427,1.342933822871087,0.9917158352316455,1.066503288900623,1.789075348565479,1.128921744314198,1.096920318694508,0.8422644070411447
G2RC24,Thermochemistry,0.5254266224096462,1.040208549713302,1.633300801326904,1.388591108138512,0.9326599330247689,1.825701160627356,0.8099102465900638,1.511629883782355,1.141564376366972,2.688583439285811,1.231906056113835,1.985311458940022,2.501982199075514,0.9254824690872397,1.715133072777074,0.6089644128017049
HAT707MR,Thermochemistry,0.7684174217342423,0.9852683433465439,1.65803846013277,1.170523387533422,1.047971900667009,1.843400135855766,1.549642486493583,1.581627738250882,1.389730029373431,1.031776622579627,0.9538186366404527,1.346732921674495,1.538830030847101,1.03134241207057,1.231116878014093,2.508115780315346
HAT707nonMR,Thermochemistry,0.5623540888232358,1.303468436890177,1.273310914177192,1.391993142422043,0.8040198064873345,1.397769610172883,1.057839331072621,1.185387843802,1.136950621906263,1.710416881406507,1.136592646998895,1.293170001884399,2.651595112488307,0.8047477255677016,1.277440956342563,1.180171730968204
HEAVYSB11,Thermochemistry,0.3185638448376398,3.846737853164972,1.851540316827245,3.67990316172093,1.185150516008618,1.754935323423271,4.210331943575891,1.602807472855114,2.564756675593596,1.833930588746687,1.661745685179694,1.823890723916788,3.022626902874709,1.359936326179368,0.7236138914240706,0.905251268966823
HNBrBDE18,Thermochemistry,0.2516675291860698,4.283227480174398,2.064722006059658,3.776365913533609,1.072549581381352,1.490145687539964,1.796904044680748,0.4683519401390879,1.376169182690197,2.060637449492067,1.870806341272791,2.998030149741204,4.85714014021737,1.519835320536774,1.43639028532685,0.7524984257785761
IP23,Thermochemistry,0.6369974717784816,0.9783920584527276,1.316805641183602,1.266647221657632,1.084737140609007,1.570294701065216,1.190843450128197,1.734151381244506,1.005969127987907,1.343894884789181,1.015638813559371,1.294093355380689,1.962339564699084,1.049207203686675,0.9427319277957773,1.473431424593769
IP30,Thermochemistry,0.7323072941843364,1.663578691137362,1.087873878682142,1.212221048471991,1.240259124191164,1.006596240765052,0.7048581577282377,0.9055298805528128,1.206011650955281,1.926188208323937,1.426882107919493,1.102386277657347,2.107234875541544,1.575194107275929,1.505794116050083,0.9840558241417061
MB08-165,Thermochemistry,0.8600541425304538,1.767914252788642,1.220704665446079,1.931921174026833,0.8643971205791212,1.492763697239699,1.041170194502937,1.087550293512437,1.473405803134746,1.885770185900457,1.045305545664712,1.771741278952115,1.94961021892631,0.8288018223061451,1.680393706404054,0.8516425411146055
MB16-43,Thermochemistry,1.87899852570376,4.830173533590038,0.9548753797387847,4.083933488645629,0.7074282533668894,1.996205925478306,1.201655125231346,1.343514496898216,1.624044457141972,1.517517592698501,1.113274357134462,3.141315557897542,1.146348431401935,1.284770907726284,2.83254327196371,1.66837433691256
MX34,Thermochemistry,3.53183697506328,3.895087732535772,1.835098505519635,2.367520557558759,1.395024381206527,0.9019794617694422,1.399673594170709,0.8573531693849038,0.7111942479653752,2.825088410515229,1.859208454151375,3.14979362803625,2.450461566978849,1.316194590053728,1.224841182423599,1.851649461016511
NBPRC,Thermochemistry,0.5551224420939425,4.160247565773467,1.288505229396087,2.757218791127602,1.068315710920622,1.336796481091951,0.7925989615419196,1.64106488573842,1.451746602104688,2.079649820938634,1.808983511256335,2.114373916449581,1.603184549370973,0.7721681094521563,1.209545460249478,0.607296730553236
P34AE,Thermochemistry,0.2160920045131096,2.830560766011691,1.12473396159198,1.90893838487298,1.123675348148506,1.54666648586168,2.981316790708532,1.230197425906354,2.841975997129321,1.604113700442597,1.254552738805343,2.251624492463627,2.882586206904662,1.16180513306763,0.543961108608107,1.980294486597969
P34EA,Thermochemistry,0.6748328161756196,1.588873755426568,2.526077130615112,1.556455470236371,1.206724781835343,1.316649372168033,2.363970072919987,2.475053400844466,1.377248809189951,0.8195376025755844,1.423960905062043,0.9737376155890716,0.7721857730485987,1.771490794800147,2.239177284265963,0.6999284072380743
P34IP,Thermochemistry,0.5311729706094483,1.308928583420921,2.564271318663045,1.209715966444213,0.9560072492601391,0.8282238798715902,2.139763831484401,1.980331192740104,1.948034489633863,1.159717346953746,1.276897069453503,0.8786147346592368,1.226594752868479,1.535612631511393,1.527036926807825,0.9940144188425164
PA26,Thermochemistry,0.7876117184485043,1.826725476930198,1.575943288665184,1.061584061520476,1.051520488407067,0.9239734186626549,1.030691868934888,0.756788719195851,1.303200922305926,1.943037821237887,1.783358930160526,2.687288482699177,1.976260652842631,1.203614223315958,2.024303698964053,1.412998515263891
PlatonicRE18,Thermochemistry,0.5317062752647314,4.565984676809343,3.122437568635079,3.830477946957604,0.6923839539325318,2.701629117348034,1.833943794451396,2.122077351308653,2.30546735010188,2.8583184087336,3.235936413756435,3.373994269928187,2.352689085431969,0.7170951716436661,0.9409272004703969,0.67362715287897
PlatonicTAE6,Thermochemistry,0.8118069170639644,8.76534389230767,1.911576795254735,3.236828798066786,0.9235864510444334,1.414530069180602,2.3304533183777,3.118259853062925,2.081177023464766,6.273525514862301,1.807598378487309,1.086488851758305,4.552591757431592,0.8520114796928487,1.542046947200352,1.144360044704732
RC21,Thermochemistry,0.7008264351239692,1.381756442533409,1.356144745713283,1.218659178242383,0.9518156588706105,1.577182106889903,0.973642678656625,0.911719032986146,1.059821441013992,2.570476791017339,1.425074949684884,1.780234114447803,2.455345879193411,1.118690324403718,2.152427579481424,1.054752332547491
RSE43,Thermochemistry,0.5611029433380834,2.71507464972114,1.651719212015669,1.88376164142712,1.060120898732462,1.153104559153911,0.8777133765261249,0.7883217055898719,1.83927539230523,2.173479097113295,3.039886189828652,1.996052333548092,1.113817639253938,1.064996082738444,1.346820210622834,1.262096050492635
SIE4x4,Thermochemistry,0.5651762489199003,1.90292760430902,1.097983073449011,1.46180742882107,1.184309288102699,0.9360184004173197,0.9305374118347182,0.9223097624618183,1.228686884768538,1.526254492729316,1.643131433363662,1.111125329557575,1.176651205327483,1.156441513405682,1.239215145047738,0.4315785501473578
SN13,Thermochemistry,1.299904728900297,3.586649994362862,1.060411478865878,2.901728597938567,0.9040912129031649,1.895773884429655,1.101571836445948,1.207876655328113,4.453778060579999,1.480651840097513,1.110337233541016,3.66222807164547,3.01335437521535,0.7991689783856325,1.298508631023706,1.742310886965549
TAE_W4-17MR,Thermochemistry,1.056429093178718,1.439909382900087,2.420611973676896,1.988363801121617,1.001091010826902,2.548181113064113,2.054792280421639,2.368578956971966,1.265940258279943,0.8943347505338586,0.7912724353499614,3.303100269339779,5.09733059395583,1.288749571513252,1.161765241043836,3.840880619249682
TAE_W4-17nonMR,Thermochemistry,0.4810864128113608,2.161038429679071,1.071585696070093,1.430144044117579,1.045803929701556,1.30584555107079,1.014243960500089,1.144916507369095,1.286922738682718,1.737058266210059,0.9233008727306516,1.793222084658232,5.104769712566057,0.7380740631479917,0.9418814822133799,1.456567035564515
WCPT6,Thermochemistry,0.6761416687304868,1.443891641046845,2.114859070772908,1.319442550198596,0.8628121584236303,1.726264984992762,1.204094243228167,1.089567622356067,1.79194654380886,1.421298484058752,1.229213843921183,1.033141021021278,1.481348645682351,0.5166762948855871,1.323669209154487,0.8187400267690248
YBDE18,Thermochemistry,0.5844054519715267,4.775890308828063,2.966585107900407,3.155271562662854,1.5175393381558,0.5871249818582746,1.464959796275472,1.281997797674702,1.971737292183786,1.501946024648305,2.418870515639851,2.075394184212134,2.319291419171742,1.724269709716174,1.194132748576562,0.9097439615077717
3d4dIPSS,Transition Metal,0.8184792969343465,1.1280073558349741,1.2825496136967707,0.7141202896166369,0.6564442938396993,1.5955732532963658,1.2918435930137673,0.7708447206049537,1.0308221115878982,1.375389924309267,0.8084767470835131,0.7531508622918366,2.9719636109289347,0.7150778794683184,0.9103381166504079,0.5238942131708788
CUAGAU83,Transition Metal,0.6905608301179137,1.584883513019072,1.183230366601535,1.467457158645037,0.7908187865370553,1.7805612491947,3.018195489617832,2.886380610874069,0.8912470314586016,1.440804594812689,1.408861150348969,1.763220302876931,1.262457127269942,1.530535491920458,1.616852163747768,0.9597537744844118
DAPD,Transition Metal,1.659193634940552,0.9580273837354079,4.295516573389117,1.714687548459076,0.8904655116925154,3.038947552164071,4.644488920563009,5.75943702011731,0.9412582221010855,1.00572100335877,0.7935864927804513,2.639880038758182,1.520556058192796,2.256160135497057,2.108100388581118,2.26589354015208
MME52,Transition Metal,1.142971920449782,1.917971569788798,1.373385703354645,1.458007684511078,0.9898231326652381,1.07868319665849,1.202369773330922,1.215930328756294,1.162727044160499,1.409337254906074,1.165116410185145,1.198610104897675,1.15675375359448,0.9369338122218104,0.9526388892258956,1.063459328524079
MOBH28,Transition Metal,0.6629025743349918,1.845126366775963,1.465632819261803,1.513972147877165,0.9857900779087561,1.178431201426469,1.447013910556371,1.51342056442386,0.971187297636612,1.315858151269464,1.052422108260264,1.600446662127734,1.123143155810988,0.9830165126788332,1.24100362364578,1.704035431653332
MOR13,Transition Metal,1.732191883825008,4.884183660816664,2.539394176489411,3.747735472007232,1.341943003879424,1.716605736406861,2.988094126221895,2.487306533615125,1.113306246976164,2.874626601833258,2.78477060990906,3.761174304374467,1.745177909076849,0.9098879732520233,1.024887886358841,1.571327677605664
ROST61,Transition Metal,0.6609264583855045,3.573252028814552,2.219407928943461,2.865420077953192,1.465853186938213,1.811186663675686,2.358044409296442,1.99017322335295,1.448699866153111,2.245754999154118,1.856910587120094,2.696944403167792,1.545428923503772,1.011899833238139,1.016542509566566,0.7570676907493169
TMB11,Transition Metal,0.5352355195479049,1.860080749442041,1.981108184166475,1.72197902588191,1.041039150358404,0.9624064177308236,1.474033483706291,1.571620859423455,1.080820092778091,1.247096189631016,1.01250344180388,1.718384478207623,1.175951871285079,0.931469902112823,1.291713135523173,0.8045424886347803
TMD10,Transition Metal,1.271480868725665,1.09767228784044,1.256238938650932,1.141589098735171,0.8965006169881448,2.243568535473485,1.840283371758208,1.588515356316187,0.9863231618047641,1.268341138217693,1.080723586886383,1.872614956271859,2.101436768037486,1.145952432260069,0.9602274370851497,2.218453259214886
